event_id,category_id,title,closed,link
EONET_11464,wildfires,Wildfire in South Africa 1022517,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11464
EONET_11499,wildfires,Wildfire in Mozambique 1022551,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11499
EONET_11500,wildfires,Wildfire in Brazil 1022559,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11500
EONET_11501,wildfires,Wildfire in Bolivia 1022560,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11501
EONET_11502,wildfires,Wildfire in Brazil 1022552,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11502
EONET_11503,wildfires,Wildfire in Australia 1022553,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11503
EONET_11504,wildfires,Wildfire in Australia 1022561,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11504
EONET_11505,wildfires,Wildfire in Botswana 1022540,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11505
EONET_11370,wildfires,Wildfire in Australia 1022445,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11370
EONET_11384,wildfires,Wildfire in Mozambique 1022460,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11384
EONET_11385,wildfires,Wildfire in Botswana 1022469,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11385
EONET_11386,wildfires,Wildfire in United States 1022471,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11386
EONET_11422,wildfires,Wildfire in Australia 1022475,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11422
EONET_11423,wildfires,Wildfire in Australia 1022476,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11423
EONET_11424,wildfires,Wildfire in Angola 1022484,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11424
EONET_11425,wildfires,Wildfire in Mozambique 1022486,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11425
EONET_11426,wildfires,Wildfire in Bolivia 1022510,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11426
EONET_11427,wildfires,Wildfire in South Africa 1022485,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11427
EONET_11465,wildfires,Wildfire in Mozambique 1022520,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11465
EONET_11466,wildfires,Wildfire in Brazil 1022521,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11466
EONET_11506,wildfires,Wildfire in Bolivia 1022554,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11506
EONET_11541,wildfires,"ELK Wildfire, Sheridan, Wyoming",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11541
EONET_11371,wildfires,Wildfire in Bolivia 1022446,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11371
EONET_11372,wildfires,Wildfire in Bolivia 1022440,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11372
EONET_11373,wildfires,Wildfire in Australia 1022441,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11373
EONET_11374,wildfires,Wildfire in Brazil 1022444,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11374
EONET_11387,wildfires,Wildfire in Australia 1022472,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11387
EONET_11388,wildfires,Wildfire in Australia 1022473,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11388
EONET_11389,wildfires,Wildfire in United States 1022461,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11389
EONET_11390,wildfires,Wildfire in Brazil 1022462,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11390
EONET_11391,wildfires,Wildfire in Australia 1022463,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11391
EONET_11428,wildfires,Wildfire in Mozambique 1022488,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11428
EONET_11429,wildfires,Wildfire in Bolivia 1022489,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11429
EONET_11430,wildfires,Wildfire in Bolivia 1022499,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11430
EONET_11431,wildfires,Wildfire in Mozambique 1022477,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11431
EONET_11432,wildfires,Wildfire in Bolivia 1022478,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11432
EONET_11433,wildfires,Wildfire in Brazil 1022487,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11433
EONET_11434,wildfires,Wildfire in Brazil 1022500,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11434
EONET_11435,wildfires,Wildfire in Bolivia 1022501,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11435
EONET_11436,wildfires,Wildfire in Australia 1022511,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11436
EONET_11467,wildfires,Wildfire in Mozambique 1022522,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11467
EONET_11468,wildfires,Wildfire in Mozambique 1022523,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11468
EONET_11469,wildfires,Wildfire in Zimbabwe 1022524,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11469
EONET_11470,wildfires,Wildfire in Brazil 1022527,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11470
EONET_11471,wildfires,Wildfire in Bolivia 1022528,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11471
EONET_11472,wildfires,Wildfire in Brazil 1022529,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11472
EONET_11507,wildfires,Wildfire in Angola 1022541,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11507
EONET_11508,wildfires,Wildfire in Brazil 1022542,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11508
EONET_11509,wildfires,Wildfire in Mozambique 1022543,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11509
EONET_11556,wildfires,"Lincoln Wildfire, Mellette, South Dakota",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11556
EONET_11326,wildfires,"LONG HOLLOW Wildfire, Whitman, Washington",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11326
EONET_11562,wildfires,"RX CALE C-12 Wildfire, Rapides, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11562
EONET_11352,wildfires,Wildfire in Brazil 1022430,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11352
EONET_11353,wildfires,Wildfire in Brazil 1022431,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11353
EONET_11354,wildfires,Wildfire in Brazil 1022427,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11354
EONET_11355,wildfires,Wildfire in Brazil 1022428,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11355
EONET_11356,wildfires,Wildfire in South Africa 1022420,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11356
EONET_11392,wildfires,Wildfire in Mozambique 1022447,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11392
EONET_11393,wildfires,Wildfire in Angola 1022451,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11393
EONET_11394,wildfires,Wildfire in Tanzania 1022452,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11394
EONET_11395,wildfires,Wildfire in Australia 1022474,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11395
EONET_11396,wildfires,Wildfire in Brazil 1022464,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11396
EONET_11397,wildfires,Wildfire in Australia 1022465,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11397
EONET_11398,wildfires,Wildfire in Brazil 1022466,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11398
EONET_11399,wildfires,Wildfire in Brazil 1022467,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11399
EONET_11437,wildfires,Wildfire in Mozambique 1022479,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11437
EONET_11438,wildfires,Wildfire in Australia 1022480,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11438
EONET_11439,wildfires,Wildfire in Brazil 1022512,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11439
EONET_11440,wildfires,Wildfire in Brazil 1022502,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11440
EONET_11441,wildfires,Wildfire in Mozambique 1022490,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11441
EONET_11442,wildfires,Wildfire in Angola 1022491,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11442
EONET_11473,wildfires,"Wildfire in Mozambique, Tanzania 1022513",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11473
EONET_11474,wildfires,Wildfire in Mozambique 1022514,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11474
EONET_11327,wildfires,"GOOSMUS Wildfire, Ferry, Washington",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11327
EONET_11329,wildfires,"KELLY LANE Wildfire, Yakima, Washington",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11329
EONET_11336,wildfires,Wildfire in South Africa 1022405,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11336
EONET_11337,wildfires,Wildfire in Bolivia 1022415,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11337
EONET_11338,wildfires,Wildfire in Brazil 1022416,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11338
EONET_11339,wildfires,Wildfire in Brazil 1022407,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11339
EONET_11357,wildfires,Wildfire in Australia 1022434,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11357
EONET_11358,wildfires,Wildfire in Brazil 1022435,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11358
EONET_11375,wildfires,Wildfire in Brazil 1022442,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11375
EONET_11376,wildfires,Wildfire in Brazil 1022443,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11376
EONET_11400,wildfires,Wildfire in Mozambique 1022448,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11400
EONET_11401,wildfires,Wildfire in Mozambique 1022453,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11401
EONET_11402,wildfires,Wildfire in Zambia 1022454,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11402
EONET_11443,wildfires,Wildfire in Mozambique 1022492,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11443
EONET_11444,wildfires,Wildfire in Zambia 1022493,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11444
EONET_11445,wildfires,Wildfire in Mozambique 1022494,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11445
EONET_11446,wildfires,Wildfire in Mozambique 1022495,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11446
EONET_11447,wildfires,Wildfire in Tanzania 1022481,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11447
EONET_11305,wildfires,Wildfire in Tanzania 1022386,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11305
EONET_11306,wildfires,Wildfire in Bolivia 1022400,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11306
EONET_11307,wildfires,Wildfire in Australia 1022401,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11307
EONET_11308,wildfires,Wildfire in Australia 1022402,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11308
EONET_11340,wildfires,Wildfire in Brazil 1022409,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11340
EONET_11341,wildfires,Wildfire in Bolivia 1022408,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11341
EONET_11359,wildfires,Wildfire in Tanzania 1022419,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11359
EONET_11360,wildfires,Wildfire in South Africa 1022421,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11360
EONET_11361,wildfires,Wildfire in South Africa 1022422,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11361
EONET_11362,wildfires,Wildfire in Zambia 1022429,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11362
EONET_11377,wildfires,Wildfire in Angola 1022437,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11377
EONET_11403,wildfires,Wildfire in Mozambique 1022455,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11403
EONET_11404,wildfires,Wildfire in Zambia 1022456,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11404
EONET_11405,wildfires,Wildfire in Mozambique 1022457,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11405
EONET_11406,wildfires,Wildfire in Mozambique 1022458,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11406
EONET_11407,wildfires,Wildfire in Madagascar 1022449,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11407
EONET_11408,wildfires,Wildfire in Zambia 1022450,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11408
EONET_11332,wildfires,"Post Oak and Rogers Lane Fire Wildfire, Comanche, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11332
EONET_11342,wildfires,Wildfire in Brazil 1022417,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11342
EONET_11363,wildfires,Wildfire in South Africa 1022425,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11363
EONET_11364,wildfires,Wildfire in South Africa 1022423,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11364
EONET_11365,wildfires,Wildfire in South Africa 1022424,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11365
EONET_11366,wildfires,Wildfire in Brazil 1022436,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11366
EONET_11367,wildfires,Wildfire in Brazil 1022432,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11367
EONET_11368,wildfires,Wildfire in Brazil 1022433,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11368
EONET_11378,wildfires,Wildfire in Angola 1022438,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11378
EONET_11379,wildfires,Wildfire in Tanzania 1022439,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11379
EONET_11333,wildfires,"ANIMAL Wildfire, Jefferson, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11333
EONET_11266,wildfires,Wildfire in Australia 1022358,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11266
EONET_11267,wildfires,Wildfire in Brazil 1022350,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11267
EONET_11268,wildfires,Wildfire in Australia 1022351,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11268
EONET_11278,wildfires,Wildfire in Tanzania 1022361,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11278
EONET_11279,wildfires,Wildfire in Australia 1022362,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11279
EONET_11280,wildfires,Wildfire in Brazil 1022366,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11280
EONET_11281,wildfires,Wildfire in Brazil 1022367,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11281
EONET_11309,wildfires,Wildfire in Brazil 1022393,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11309
EONET_11310,wildfires,Wildfire in Brazil 1022394,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11310
EONET_11343,wildfires,Wildfire in Mozambique 1022406,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11343
EONET_11344,wildfires,Wildfire in Australia 1022418,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11344
EONET_11345,wildfires,Wildfire in Russian Federation 1022412,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11345
EONET_11346,wildfires,Wildfire in Brazil 1022413,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11346
EONET_11347,wildfires,Wildfire in Brazil 1022410,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11347
EONET_11328,wildfires,"Brigade Wildfire, Coconino, Arizona",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11328
EONET_11244,wildfires,Wildfire in Brazil 1022337,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11244
EONET_11245,wildfires,Wildfire in Brazil 1022338,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11245
EONET_11269,wildfires,Wildfire in Brazil 1022359,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11269
EONET_11270,wildfires,Wildfire in Bolivia 1022352,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11270
EONET_11282,wildfires,Wildfire in Angola 1022363,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11282
EONET_11283,wildfires,Wildfire in Brazil 1022368,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11283
EONET_11284,wildfires,Wildfire in Bolivia 1022369,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11284
EONET_11285,wildfires,Wildfire in Brazil 1022370,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11285
EONET_11286,wildfires,Wildfire in Australia 1022375,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11286
EONET_11287,wildfires,Wildfire in Brazil 1022376,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11287
EONET_11311,wildfires,Wildfire in Brazil 1022397,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11311
EONET_11312,wildfires,Wildfire in The Democratic Republic of Congo 1022387,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11312
EONET_11313,wildfires,Wildfire in Brazil 1022395,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11313
EONET_11314,wildfires,Wildfire in Brazil 1022396,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11314
EONET_11315,wildfires,Wildfire in Brazil 1022403,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11315
EONET_11348,wildfires,Wildfire in Brazil 1022411,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11348
EONET_11349,wildfires,Wildfire in Brazil 1022414,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11349
EONET_11369,wildfires,Wildfire in Angola 1022426,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11369
EONET_11334,wildfires,"Thompson Hill Wildfire, Comanche, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11334
EONET_11335,wildfires,"BAER BRIDGE Wildfire, Los Angeles, California",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11335
EONET_11191,wildfires,Wildfire in Brazil 1022297,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11191
EONET_11216,wildfires,Wildfire in Australia 1022306,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11216
EONET_11246,wildfires,Wildfire in Angola 1022328,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11246
EONET_11247,wildfires,Wildfire in Brazil 1022342,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11247
EONET_11248,wildfires,Wildfire in Australia 1022343,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11248
EONET_11249,wildfires,"Wildfire in Namibia, Botswana 1022329",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11249
EONET_11271,wildfires,Wildfire in Brazil 1022353,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11271
EONET_11272,wildfires,Wildfire in Brazil 1022354,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11272
EONET_11273,wildfires,Wildfire in Brazil 1022355,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11273
EONET_11288,wildfires,Wildfire in Angola 1022364,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11288
EONET_11289,wildfires,Wildfire in Australia 1022377,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11289
EONET_11290,wildfires,Wildfire in Bolivia 1022378,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11290
EONET_11291,wildfires,Wildfire in Bolivia 1022379,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11291
EONET_11292,wildfires,Wildfire in Brazil 1022371,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11292
EONET_11293,wildfires,Wildfire in Brazil 1022372,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11293
EONET_11294,wildfires,Wildfire in Brazil 1022373,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11294
EONET_11316,wildfires,Wildfire in Angola 1022388,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11316
EONET_11317,wildfires,Wildfire in Angola 1022389,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11317
EONET_11318,wildfires,Wildfire in Brazil 1022404,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11318
EONET_11319,wildfires,Wildfire in Brazil 1022390,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11319
EONET_11320,wildfires,Wildfire in Brazil 1022391,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11320
EONET_11321,wildfires,Wildfire in Bolivia 1022398,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11321
EONET_11322,wildfires,Wildfire in Bolivia 1022399,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11322
EONET_11192,wildfires,Wildfire in Botswana 1022292,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11192
EONET_11217,wildfires,Wildfire in Argentina 1022307,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11217
EONET_11218,wildfires,Wildfire in Brazil 1022308,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11218
EONET_11219,wildfires,Wildfire in Australia 1022309,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11219
EONET_11220,wildfires,Wildfire in Brazil 1022319,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11220
EONET_11221,wildfires,Wildfire in Brazil 1022320,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11221
EONET_11222,wildfires,Wildfire in Brazil 1022321,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11222
EONET_11223,wildfires,Wildfire in Bolivia 1022315,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11223
EONET_11250,wildfires,Wildfire in Angola 1022330,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11250
EONET_11251,wildfires,Wildfire in Angola 1022331,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11251
EONET_11252,wildfires,Wildfire in Bolivia 1022344,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11252
EONET_11253,wildfires,Wildfire in Brazil 1022345,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11253
EONET_11274,wildfires,Wildfire in Argentina 1022360,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11274
EONET_11275,wildfires,Wildfire in Brazil 1022356,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11275
EONET_11295,wildfires,Wildfire in Brazil 1022374,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11295
EONET_11296,wildfires,Wildfire in Russian Federation 1022380,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11296
EONET_11297,wildfires,Wildfire in Brazil 1022381,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11297
EONET_11298,wildfires,Wildfire in Brazil 1022382,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11298
EONET_11299,wildfires,Wildfire in Bolivia 1022383,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11299
EONET_11300,wildfires,Wildfire in Brazil 1022384,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11300
EONET_11301,wildfires,Wildfire in Australia 1022385,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11301
EONET_11302,wildfires,"Wildfire in Namibia, Botswana 1022365",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11302
EONET_11323,wildfires,Wildfire in Angola 1022392,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11323
EONET_11185,wildfires,"Livingston Draw Wildfire, Johnson, Wyoming",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11185
EONET_11161,wildfires,Wildfire in Botswana 1022259,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11161
EONET_11162,wildfires,Wildfire in Botswana 1022273,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11162
EONET_11193,wildfires,Wildfire in Australia 1022298,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11193
EONET_11194,wildfires,Wildfire in Botswana 1022279,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11194
EONET_11195,wildfires,Wildfire in Brazil 1022293,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11195
EONET_11196,wildfires,Wildfire in Botswana 1022294,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11196
EONET_11197,wildfires,Wildfire in South Africa 1022295,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11197
EONET_11198,wildfires,Wildfire in Argentina 1022288,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11198
EONET_11199,wildfires,Wildfire in Argentina 1022289,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11199
EONET_11200,wildfires,Wildfire in Botswana 1022280,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11200
EONET_11201,wildfires,Wildfire in Botswana 1022281,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11201
EONET_11202,wildfires,Wildfire in Botswana 1022282,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11202
EONET_11224,wildfires,Wildfire in Brazil 1022322,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11224
EONET_11225,wildfires,Wildfire in Brazil 1022310,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11225
EONET_11226,wildfires,Wildfire in Australia 1022311,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11226
EONET_11227,wildfires,Wildfire in Botswana 1022300,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11227
EONET_11228,wildfires,Wildfire in Australia 1022302,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11228
EONET_11229,wildfires,Wildfire in Bolivia 1022316,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11229
EONET_11230,wildfires,Wildfire in Bolivia 1022317,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11230
EONET_11254,wildfires,Wildfire in Brazil 1022346,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11254
EONET_11255,wildfires,Wildfire in Bolivia 1022347,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11255
EONET_11256,wildfires,Wildfire in Bolivia 1022339,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11256
EONET_11257,wildfires,Wildfire in Brazil 1022340,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11257
EONET_11258,wildfires,Wildfire in Angola 1022332,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11258
EONET_11276,wildfires,Wildfire in Brazil 1022357,False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_11276
